DateAndTime,Var1,valid_datetime,latest_ref_time,Unnamed_0,ref_datetime,CloudCover,PressureReducedMSL,RelativeHumidity,SolarDownwardRadiation,Temperature,WindDirection,WindSpeed,PV,Hour,Month,Day,out,date
19-Oct-2021 23:00:00,2207,2021-10-19 23:00:00,2021-10-19T18:00:00Z,24594,2021-10-19T18:00:00Z,1,99889.32,99.86,0,12.08,197.88,8.26,0,23,10,3,19-Oct-2021,2021-10-19
20-Oct-2021 00:00:00,2208,2021-10-20 00:00:00,2021-10-19T18:00:00Z,24595,2021-10-19T18:00:00Z,1,99814.23,99.91,0,12.58,219.69,8.1,0,0,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 01:00:00,2209,2021-10-20 01:00:00,2021-10-20T00:00:00Z,24657,2021-10-20T00:00:00Z,1,99684.71,99.91,0,13.21,221.3,8.54,0,1,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 02:00:00,2210,2021-10-20 02:00:00,2021-10-20T00:00:00Z,24658,2021-10-20T00:00:00Z,1,99633.01,99.78,0,13.36,217.34,7.49,0,2,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 03:00:00,2211,2021-10-20 03:00:00,2021-10-20T00:00:00Z,24659,2021-10-20T00:00:00Z,1,99538.67,99.13,0,13.42,218.5,7.27,0,3,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 04:00:00,2212,2021-10-20 04:00:00,2021-10-20T00:00:00Z,24660,2021-10-20T00:00:00Z,1,99445.82,98.98,-0,13.37,213.88,7.65,0,4,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 05:00:00,2213,2021-10-20 05:00:00,2021-10-20T00:00:00Z,24661,2021-10-20T00:00:00Z,1,99361.55,99.62,0,13.55,216.07,8.37,0,5,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 06:00:00,2214,2021-10-20 06:00:00,2021-10-20T00:00:00Z,24662,2021-10-20T00:00:00Z,1,99323.56,99.91,0.29,13.48,217.34,7.68,0.011521536,6,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 07:00:00,2215,2021-10-20 07:00:00,2021-10-20T06:00:00Z,24724,2021-10-20T06:00:00Z,1,99240.06,99.41,5.8,13.51,218.67,7.1,0.071378647,7,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 08:00:00,2216,2021-10-20 08:00:00,2021-10-20T06:00:00Z,24725,2021-10-20T06:00:00Z,1,99182.38,98.81,6.52,13.56,216.24,7.2,0.119122006,8,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 09:00:00,2217,2021-10-20 09:00:00,2021-10-20T06:00:00Z,24726,2021-10-20T06:00:00Z,1,99109.86,97.97,6.58,13.49,214.18,7.42,0.161817761,9,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 10:00:00,2218,2021-10-20 10:00:00,2021-10-20T06:00:00Z,24727,2021-10-20T06:00:00Z,1,99049.31,98,9.51,13.43,217.63,7.18,0.227912542,10,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 11:00:00,2219,2021-10-20 11:00:00,2021-10-20T06:00:00Z,24728,2021-10-20T06:00:00Z,1,98970.41,98.17,5.69,13.32,217.8,6.91,0.175638789,11,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 12:00:00,2220,2021-10-20 12:00:00,2021-10-20T06:00:00Z,24729,2021-10-20T06:00:00Z,1,98895.52,97.14,11.01,13.24,221.99,6.48,0.233718269,12,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 13:00:00,2221,2021-10-20 13:00:00,2021-10-20T12:00:00Z,24791,2021-10-20T12:00:00Z,1,98796.1,97.36,42.3,13.09,231.84,5.94,0.521860449,13,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 14:00:00,2222,2021-10-20 14:00:00,2021-10-20T12:00:00Z,24792,2021-10-20T12:00:00Z,1,98750.38,91.65,21.53,13.44,229.69,6.73,0.29492613,14,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 15:00:00,2223,2021-10-20 15:00:00,2021-10-20T12:00:00Z,24793,2021-10-20T12:00:00Z,1,98732.55,90.14,3.56,13.05,225.93,6.18,0.083836805,15,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 16:00:00,2224,2021-10-20 16:00:00,2021-10-20T12:00:00Z,24794,2021-10-20T12:00:00Z,1,98736.48,87.69,0,12.77,228.64,6.42,0,16,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 17:00:00,2225,2021-10-20 17:00:00,2021-10-20T12:00:00Z,24795,2021-10-20T12:00:00Z,1,98716.6,84.34,0,12.44,233.15,6.94,0,17,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 18:00:00,2226,2021-10-20 18:00:00,2021-10-20T12:00:00Z,24796,2021-10-20T12:00:00Z,1,98713.63,81.46,0,12,241.51,6.03,0,18,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 19:00:00,2227,2021-10-20 19:00:00,2021-10-20T18:00:00Z,24858,2021-10-20T18:00:00Z,1,98677.91,83.3,0,11.82,241.57,5.54,0,19,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 20:00:00,2228,2021-10-20 20:00:00,2021-10-20T18:00:00Z,24859,2021-10-20T18:00:00Z,0.91,98647.26,85.01,0,11.55,227.62,6.14,0,20,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 21:00:00,2229,2021-10-20 21:00:00,2021-10-20T18:00:00Z,24860,2021-10-20T18:00:00Z,1,98613.6,85.29,0,11.42,225.37,6.01,0,21,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 22:00:00,2230,2021-10-20 22:00:00,2021-10-20T18:00:00Z,24861,2021-10-20T18:00:00Z,1,98603.85,87.55,0,11.3,223.83,5.19,0,22,10,4,20-Oct-2021,2021-10-20
20-Oct-2021 23:00:00,2231,2021-10-20 23:00:00,2021-10-20T18:00:00Z,24862,2021-10-20T18:00:00Z,0.67,98541.88,87.9,0,11.3,217.62,5.96,0,23,10,4,20-Oct-2021,2021-10-20
21-Oct-2021 00:00:00,2232,2021-10-21 00:00:00,2021-10-20T18:00:00Z,24863,2021-10-20T18:00:00Z,1,98454.02,91.67,0,10.98,212.24,5.44,0,0,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 01:00:00,2233,2021-10-21 01:00:00,2021-10-21T00:00:00Z,24925,2021-10-21T00:00:00Z,0.61,98365.08,89.06,0,10.9,224.94,6.46,0,1,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 02:00:00,2234,2021-10-21 02:00:00,2021-10-21T00:00:00Z,24926,2021-10-21T00:00:00Z,1,98281.03,88.2,0,10.84,223.71,5.06,0,2,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 03:00:00,2235,2021-10-21 03:00:00,2021-10-21T00:00:00Z,24927,2021-10-21T00:00:00Z,1,98187.48,89.58,0,10.45,219.97,4.08,0,3,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 04:00:00,2236,2021-10-21 04:00:00,2021-10-21T00:00:00Z,24928,2021-10-21T00:00:00Z,1,98134.06,89.79,-0,9.89,236.21,3.55,0,4,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 05:00:00,2237,2021-10-21 05:00:00,2021-10-21T00:00:00Z,24929,2021-10-21T00:00:00Z,1,98046.11,87.41,0,9.95,217.01,2.71,0,5,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 06:00:00,2238,2021-10-21 06:00:00,2021-10-21T00:00:00Z,24930,2021-10-21T00:00:00Z,1,97990.56,87.77,3.82,10.19,234.27,3.64,0.080634511,6,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 07:00:00,2239,2021-10-21 07:00:00,2021-10-21T06:00:00Z,24992,2021-10-21T06:00:00Z,0.97,97953.16,86.67,59.04,10.25,233.07,4.58,0.33879938,7,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 08:00:00,2240,2021-10-21 08:00:00,2021-10-21T06:00:00Z,24993,2021-10-21T06:00:00Z,1,97911.03,87.13,54.11,10.42,241.57,4.77,0.757426992,8,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 09:00:00,2241,2021-10-21 09:00:00,2021-10-21T06:00:00Z,24994,2021-10-21T06:00:00Z,0.98,97801.38,84.55,116.3,10.35,269.06,5.65,1.227678832,9,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 10:00:00,2242,2021-10-21 10:00:00,2021-10-21T06:00:00Z,24995,2021-10-21T06:00:00Z,0.97,97749.6,73.27,188.06,10.67,296.91,6.14,2.60303493,10,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 11:00:00,2243,2021-10-21 11:00:00,2021-10-21T06:00:00Z,24996,2021-10-21T06:00:00Z,0.95,97805.13,62.03,264.48,10.12,300.21,6.11,3.630520544,11,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 12:00:00,2244,2021-10-21 12:00:00,2021-10-21T06:00:00Z,24997,2021-10-21T06:00:00Z,0.9,97871.38,56.04,234.74,10.05,299.52,6.98,3.056262071,12,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 13:00:00,2245,2021-10-21 13:00:00,2021-10-21T12:00:00Z,25059,2021-10-21T12:00:00Z,0.21,97974.23,57.78,197.01,10.09,296.59,7.45,2.79024518,13,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 14:00:00,2246,2021-10-21 14:00:00,2021-10-21T12:00:00Z,25060,2021-10-21T12:00:00Z,0.07,98072,54.14,107.04,10.19,298.26,7.52,1.193190642,14,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 15:00:00,2247,2021-10-21 15:00:00,2021-10-21T12:00:00Z,25061,2021-10-21T12:00:00Z,0,98194.45,51.49,21.07,10.16,299.32,6.62,0.204862549,15,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 16:00:00,2248,2021-10-21 16:00:00,2021-10-21T12:00:00Z,25062,2021-10-21T12:00:00Z,0,98280.82,49.67,0,9.93,298.55,6.21,0,16,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 17:00:00,2249,2021-10-21 17:00:00,2021-10-21T12:00:00Z,25063,2021-10-21T12:00:00Z,0,98366.73,47.14,0,9.65,298.7,7.1,0,17,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 18:00:00,2250,2021-10-21 18:00:00,2021-10-21T12:00:00Z,25064,2021-10-21T12:00:00Z,0.05,98459.28,47.71,0,9.17,302.36,6.97,0,18,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 19:00:00,2251,2021-10-21 19:00:00,2021-10-21T18:00:00Z,25126,2021-10-21T18:00:00Z,0,98523.34,51.06,0,8.89,300.74,6.44,0,19,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 20:00:00,2252,2021-10-21 20:00:00,2021-10-21T18:00:00Z,25127,2021-10-21T18:00:00Z,0,98637.88,52.1,0,8.59,304.54,7.45,0,20,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 21:00:00,2253,2021-10-21 21:00:00,2021-10-21T18:00:00Z,25128,2021-10-21T18:00:00Z,0,98743.97,52.67,0,8.33,310.21,7.59,0,21,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 22:00:00,2254,2021-10-21 22:00:00,2021-10-21T18:00:00Z,25129,2021-10-21T18:00:00Z,0,98880.51,51.18,0,8.21,307.55,7.36,0,22,10,5,21-Oct-2021,2021-10-21
21-Oct-2021 23:00:00,2255,2021-10-21 23:00:00,2021-10-21T18:00:00Z,25130,2021-10-21T18:00:00Z,0.02,98968.51,50.35,0,8.03,303.79,7.09,0,23,10,5,21-Oct-2021,2021-10-21
22-Oct-2021 00:00:00,2256,2021-10-22 00:00:00,2021-10-21T18:00:00Z,25131,2021-10-21T18:00:00Z,0.94,99045.9,52.01,0,7.97,300.25,6.9,0,0,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 01:00:00,2257,2021-10-22 01:00:00,2021-10-22T00:00:00Z,25193,2021-10-22T00:00:00Z,0.77,99046.74,55.61,0,8.07,293.69,7.94,0,1,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 02:00:00,2258,2021-10-22 02:00:00,2021-10-22T00:00:00Z,25194,2021-10-22T00:00:00Z,0.92,99003.07,54.02,0,8.43,296.44,7.4,0,2,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 03:00:00,2259,2021-10-22 03:00:00,2021-10-22T00:00:00Z,25195,2021-10-22T00:00:00Z,0.23,99028.75,52.63,0,8.27,296.32,6.58,0,3,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 04:00:00,2260,2021-10-22 04:00:00,2021-10-22T00:00:00Z,25196,2021-10-22T00:00:00Z,0.57,99033.6,56.6,-0,8.32,288.91,5.9,0,4,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 05:00:00,2261,2021-10-22 05:00:00,2021-10-22T00:00:00Z,25197,2021-10-22T00:00:00Z,0.02,99017.48,53.4,0,8.18,298.72,5.21,0,5,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 06:00:00,2262,2021-10-22 06:00:00,2021-10-22T00:00:00Z,25198,2021-10-22T00:00:00Z,0.05,99063.91,54.96,25.47,7.88,292.02,4.38,0.22632141,6,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 07:00:00,2263,2021-10-22 07:00:00,2021-10-22T06:00:00Z,25260,2021-10-22T06:00:00Z,0.24,99081.38,52.98,97.27,8.23,298.58,5.13,3.443289702,7,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 08:00:00,2264,2021-10-22 08:00:00,2021-10-22T06:00:00Z,25261,2021-10-22T06:00:00Z,0.01,99092.8,53.04,198.96,8.64,296.16,5.2,5.241034033,8,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 09:00:00,2265,2021-10-22 09:00:00,2021-10-22T06:00:00Z,25262,2021-10-22T06:00:00Z,0.02,99155.29,52.59,268.56,9.08,297.36,5.29,4.863580859,9,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 10:00:00,2266,2021-10-22 10:00:00,2021-10-22T06:00:00Z,25263,2021-10-22T06:00:00Z,0,99219.92,46.16,308.23,9.46,296.86,5.92,5.631232365,10,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 11:00:00,2267,2021-10-22 11:00:00,2021-10-22T06:00:00Z,25264,2021-10-22T06:00:00Z,0,99293.27,44.65,313.44,9.36,300.69,6.18,5.411854083,11,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 12:00:00,2268,2021-10-22 12:00:00,2021-10-22T06:00:00Z,25265,2021-10-22T06:00:00Z,0,99365.76,45.22,277.06,9.38,300.54,6.12,5.797475214,12,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 13:00:00,2269,2021-10-22 13:00:00,2021-10-22T12:00:00Z,25327,2021-10-22T12:00:00Z,0,99355.53,48.56,195.24,9.26,291.73,6.39,3.890592314,13,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 14:00:00,2270,2021-10-22 14:00:00,2021-10-22T12:00:00Z,25328,2021-10-22T12:00:00Z,0.02,99428.8,47.49,103.63,9.27,301.04,6.48,1.223178518,14,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 15:00:00,2271,2021-10-22 15:00:00,2021-10-22T12:00:00Z,25329,2021-10-22T12:00:00Z,0,99534.51,46.91,18.9,9.19,307.78,6.74,0.160323311,15,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 16:00:00,2272,2021-10-22 16:00:00,2021-10-22T12:00:00Z,25330,2021-10-22T12:00:00Z,0.05,99643.05,46.09,0,9.05,307.34,6.07,0,16,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 17:00:00,2273,2021-10-22 17:00:00,2021-10-22T12:00:00Z,25331,2021-10-22T12:00:00Z,0,99749.66,46.34,0,9.06,312.79,5.81,0,17,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 18:00:00,2274,2021-10-22 18:00:00,2021-10-22T12:00:00Z,25332,2021-10-22T12:00:00Z,0,99844.84,47.04,0,9.16,315.15,6.27,0,18,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 19:00:00,2275,2021-10-22 19:00:00,2021-10-22T18:00:00Z,25394,2021-10-22T18:00:00Z,0,99908.35,50.79,0,9.57,311.41,5.71,0,19,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 20:00:00,2276,2021-10-22 20:00:00,2021-10-22T18:00:00Z,25395,2021-10-22T18:00:00Z,0,100021.72,51.72,0,9.63,321.2,7.09,0,20,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 21:00:00,2277,2021-10-22 21:00:00,2021-10-22T18:00:00Z,25396,2021-10-22T18:00:00Z,0,100138.41,52.58,0,9.33,322.63,6.66,0,21,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 22:00:00,2278,2021-10-22 22:00:00,2021-10-22T18:00:00Z,25397,2021-10-22T18:00:00Z,0.04,100266.67,55.92,0,9,327.26,5.83,0,22,10,6,22-Oct-2021,2021-10-22
22-Oct-2021 23:00:00,2279,2021-10-22 23:00:00,2021-10-22T18:00:00Z,25398,2021-10-22T18:00:00Z,0.01,100406.12,52.95,0,8.87,328.13,6.45,0,23,10,6,22-Oct-2021,2021-10-22
23-Oct-2021 00:00:00,2280,2021-10-23 00:00:00,2021-10-22T18:00:00Z,25399,2021-10-22T18:00:00Z,0,100531.3,51.2,0,8.65,330.51,6.34,0,0,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 01:00:00,2281,2021-10-23 01:00:00,2021-10-23T00:00:00Z,25461,2021-10-23T00:00:00Z,0,100680.34,52.95,0,8.07,330.46,4.37,0,1,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 02:00:00,2282,2021-10-23 02:00:00,2021-10-23T00:00:00Z,25462,2021-10-23T00:00:00Z,0,100783.65,55.96,0,7.68,328.37,3.87,0,2,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 03:00:00,2283,2021-10-23 03:00:00,2021-10-23T00:00:00Z,25463,2021-10-23T00:00:00Z,0,100905.09,58.86,0,7.15,334.72,3.29,0,3,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 04:00:00,2284,2021-10-23 04:00:00,2021-10-23T00:00:00Z,25464,2021-10-23T00:00:00Z,0,101019.01,62.55,-0,6.47,336.63,2.87,0,4,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 05:00:00,2285,2021-10-23 05:00:00,2021-10-23T00:00:00Z,25465,2021-10-23T00:00:00Z,0,101151.95,64.6,0,6,341.24,2.82,0,5,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 06:00:00,2286,2021-10-23 06:00:00,2021-10-23T00:00:00Z,25466,2021-10-23T00:00:00Z,0,101301.25,64.11,24.86,5.71,345.47,3.04,0.910596142,6,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 07:00:00,2287,2021-10-23 07:00:00,2021-10-23T06:00:00Z,25528,2021-10-23T06:00:00Z,0,101474.73,63.92,112.64,5.7,358.22,2.89,4.32173571,7,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 08:00:00,2288,2021-10-23 08:00:00,2021-10-23T06:00:00Z,25529,2021-10-23T06:00:00Z,0,101608.12,59.02,202.43,6.71,3.97,3,6.468316504,8,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 09:00:00,2289,2021-10-23 09:00:00,2021-10-23T06:00:00Z,25530,2021-10-23T06:00:00Z,0,101707.67,54.24,269.29,7.86,5.61,2.89,7.548977669,9,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 10:00:00,2290,2021-10-23 10:00:00,2021-10-23T06:00:00Z,25531,2021-10-23T06:00:00Z,0,101827.38,49.89,303.46,9.03,1.51,2.27,7.63118986,10,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 11:00:00,2291,2021-10-23 11:00:00,2021-10-23T06:00:00Z,25532,2021-10-23T06:00:00Z,0,101920.66,47.83,301.44,9.87,340.8,1.33,6.854035449,11,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 12:00:00,2292,2021-10-23 12:00:00,2021-10-23T06:00:00Z,25533,2021-10-23T06:00:00Z,0,101976.34,45.66,261.79,10.46,309.68,1.16,5.799044775,12,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 13:00:00,2293,2021-10-23 13:00:00,2021-10-23T12:00:00Z,25595,2021-10-23T12:00:00Z,0,102051.91,43.82,190.09,10.76,313.11,1.92,3.553720878,13,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 14:00:00,2294,2021-10-23 14:00:00,2021-10-23T12:00:00Z,25596,2021-10-23T12:00:00Z,0,102098.61,44.43,98.79,10.7,266.98,2.28,1.415243338,14,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 15:00:00,2295,2021-10-23 15:00:00,2021-10-23T12:00:00Z,25597,2021-10-23T12:00:00Z,0.11,102184.66,48.69,16.25,10.06,248.92,2.31,0.146572352,15,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 16:00:00,2296,2021-10-23 16:00:00,2021-10-23T12:00:00Z,25598,2021-10-23T12:00:00Z,0.28,102205.27,55.65,0,8.63,193.73,1.71,0,16,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 17:00:00,2297,2021-10-23 17:00:00,2021-10-23T12:00:00Z,25599,2021-10-23T12:00:00Z,0.87,102265.86,68.72,0,6.76,149.55,2,0,17,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 18:00:00,2298,2021-10-23 18:00:00,2021-10-23T12:00:00Z,25600,2021-10-23T12:00:00Z,0.99,102294.97,77.75,0,5.71,156.4,2.36,0,18,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 19:00:00,2299,2021-10-23 19:00:00,2021-10-23T18:00:00Z,25662,2021-10-23T18:00:00Z,0.97,102356.23,70.91,0,6.6,215.25,2,0,19,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 20:00:00,2300,2021-10-23 20:00:00,2021-10-23T18:00:00Z,25663,2021-10-23T18:00:00Z,0.87,102386.62,70.66,0,7.23,254.99,2.44,0,20,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 21:00:00,2301,2021-10-23 21:00:00,2021-10-23T18:00:00Z,25664,2021-10-23T18:00:00Z,0.99,102409.7,68.98,0,7.98,261.17,3.13,0,21,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 22:00:00,2302,2021-10-23 22:00:00,2021-10-23T18:00:00Z,25665,2021-10-23T18:00:00Z,1,102424.89,63.64,0,8.81,254.81,3.66,0,22,10,7,23-Oct-2021,2021-10-23
23-Oct-2021 23:00:00,2303,2021-10-23 23:00:00,2021-10-23T18:00:00Z,25666,2021-10-23T18:00:00Z,1,102423.77,62.24,0,9.07,244.4,3.3,0,23,10,7,23-Oct-2021,2021-10-23
24-Oct-2021 00:00:00,2304,2021-10-24 00:00:00,2021-10-23T18:00:00Z,25667,2021-10-23T18:00:00Z,1,102401.24,64.39,0,9.15,228.21,3.4,0,0,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 01:00:00,2305,2021-10-24 01:00:00,2021-10-24T00:00:00Z,25729,2021-10-24T00:00:00Z,1,102396.95,65.63,0,9.01,212.14,4.42,0,1,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 02:00:00,2306,2021-10-24 02:00:00,2021-10-24T00:00:00Z,25730,2021-10-24T00:00:00Z,1,102349.84,66.14,0,9.51,216.18,5.88,0,2,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 03:00:00,2307,2021-10-24 03:00:00,2021-10-24T00:00:00Z,25731,2021-10-24T00:00:00Z,1,102305.78,68.29,0,9.76,213.29,6.41,0,3,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 04:00:00,2308,2021-10-24 04:00:00,2021-10-24T00:00:00Z,25732,2021-10-24T00:00:00Z,1,102217.75,71.52,-0,9.92,210.45,6.2,0,4,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 05:00:00,2309,2021-10-24 05:00:00,2021-10-24T00:00:00Z,25733,2021-10-24T00:00:00Z,1,102186.36,79.63,0,10.15,211.42,6.38,0,5,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 06:00:00,2310,2021-10-24 06:00:00,2021-10-24T00:00:00Z,25734,2021-10-24T00:00:00Z,1,102195.34,83.95,6.87,10.31,215.85,5.98,0.026060822,6,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 07:00:00,2311,2021-10-24 07:00:00,2021-10-24T06:00:00Z,25796,2021-10-24T06:00:00Z,1,102186.5,82.52,23.58,10.22,209.64,5.91,0.088468292,7,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 08:00:00,2312,2021-10-24 08:00:00,2021-10-24T06:00:00Z,25797,2021-10-24T06:00:00Z,1,102239.2,83.23,44.09,10.56,208.52,6.69,0.204761975,8,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 09:00:00,2313,2021-10-24 09:00:00,2021-10-24T06:00:00Z,25798,2021-10-24T06:00:00Z,1,102240.36,85.55,99.19,10.6,215.27,7.35,0.728003123,9,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 10:00:00,2314,2021-10-24 10:00:00,2021-10-24T06:00:00Z,25799,2021-10-24T06:00:00Z,0.99,102254.57,82.65,187.29,11.29,219.46,6.58,0.898977458,10,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 11:00:00,2315,2021-10-24 11:00:00,2021-10-24T06:00:00Z,25800,2021-10-24T06:00:00Z,1,102251.55,84.2,27.95,11.31,219.53,7.11,0.577500439,11,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 12:00:00,2316,2021-10-24 12:00:00,2021-10-24T06:00:00Z,25801,2021-10-24T06:00:00Z,1,102218.01,89.2,31.86,10.62,212.81,6.2,0.443739025,12,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 13:00:00,2317,2021-10-24 13:00:00,2021-10-24T12:00:00Z,25863,2021-10-24T12:00:00Z,1,102189.77,83.8,34.1,11.12,203.86,6.26,0.430717366,13,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 14:00:00,2318,2021-10-24 14:00:00,2021-10-24T12:00:00Z,25864,2021-10-24T12:00:00Z,1,102125.74,84.36,49.37,10.77,192.97,6.48,0.260767859,14,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 15:00:00,2319,2021-10-24 15:00:00,2021-10-24T12:00:00Z,25865,2021-10-24T12:00:00Z,1,102089.15,84.28,5.24,11.06,204.06,5.18,0.056922839,15,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 16:00:00,2320,2021-10-24 16:00:00,2021-10-24T12:00:00Z,25866,2021-10-24T12:00:00Z,0.96,102029.83,82.89,0,10.64,201.97,5.49,0,16,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 17:00:00,2321,2021-10-24 17:00:00,2021-10-24T12:00:00Z,25867,2021-10-24T12:00:00Z,0.25,101999.72,79.43,0,10.24,200.23,6.28,0,17,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 18:00:00,2322,2021-10-24 18:00:00,2021-10-24T12:00:00Z,25868,2021-10-24T12:00:00Z,0.75,102013.34,70.95,0,10.19,205.78,7.06,0,18,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 19:00:00,2323,2021-10-24 19:00:00,2021-10-24T18:00:00Z,25930,2021-10-24T18:00:00Z,0.78,101943.85,79.97,0,9.95,200.55,6.67,0,19,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 20:00:00,2324,2021-10-24 20:00:00,2021-10-24T18:00:00Z,25931,2021-10-24T18:00:00Z,0.91,101921.67,79.8,0,9.62,201.25,6.3,0,20,10,1,24-Oct-2021,2021-10-24
24-Oct-2021 21:00:00,2325,2021-10-24 21:00:00,2021-10-24T18:00:00Z,25932,2021-10-24T18:00:00Z,0.98,101901.91,76.33,0,9.34,202.38,6.06,0,21,10,1,24-Oct-2021,2021-10-24
